id_colab,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,job,salary,left,satisfaction_type,eval_class,hours_class,promo_eval,project_hours
390,0.42,0.57,2.0,154,3,1,False,marketing,medium,1,Moyen,moyennement bon,acceptable,0.57,156.0
391,0.78,1.0,4.0,253,5,0,False,marketing,low,1,Satisfait,bon,warning,1.0,257.0
392,0.45,0.55,2.0,148,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.55,150.0
393,0.84,1.0,4.0,261,5,0,False,sales,low,1,Satisfait,bon,warning,1.0,265.0
394,0.11,0.93,6.0,282,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.93,288.0
396,0.45,0.46,2.0,128,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.46,130.0
397,0.46,0.57,2.0,139,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.57,141.0
398,0.09,0.79,6.0,293,5,0,False,sales,low,1,Pas satisfait,bon,warning,0.79,299.0
401,0.91,1.0,5.0,251,6,0,False,sales,low,1,Satisfait,bon,warning,1.0,256.0
403,0.74,1.0,5.0,275,5,0,False,sales,low,1,Satisfait,bon,warning,1.0,280.0
406,0.47,0.5,4.0,254,4,0,False,sales,low,1,Moyen,moyennement bon,warning,0.5,258.0
407,0.73,0.99,5.0,241,5,0,False,sales,low,1,Satisfait,bon,warning,0.99,246.0
408,0.09,0.94,6.0,257,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.94,263.0
410,0.82,0.98,4.0,233,5,0,False,sales,low,1,Satisfait,bon,warning,0.98,237.0
411,0.28,0.45,6.0,218,4,0,False,accounting,low,1,Pas satisfait,moyennement bon,warning,0.45,224.0
412,0.84,0.99,4.0,262,6,0,False,accounting,medium,1,Satisfait,bon,warning,0.99,266.0
413,0.45,0.53,2.0,138,3,0,False,accounting,medium,1,Moyen,moyennement bon,acceptable,0.53,140.0
416,0.42,0.48,2.0,155,3,0,False,hr,medium,1,Moyen,moyennement bon,acceptable,0.48,157.0
418,0.11,0.9,6.0,264,4,0,False,technical,medium,1,Pas satisfait,bon,warning,0.9,270.0
421,0.09,0.96,6.0,268,4,0,False,technical,medium,1,Pas satisfait,bon,warning,0.96,274.0
423,0.86,1.0,5.0,257,5,0,False,technical,medium,1,Satisfait,bon,warning,1.0,262.0
424,0.4,0.46,2.0,143,3,0,False,technical,high,1,Moyen,moyennement bon,acceptable,0.46,145.0
426,0.42,0.51,2.0,136,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.51,138.0
427,0.74,0.92,4.0,261,5,0,False,technical,medium,1,Satisfait,bon,warning,0.92,265.0
429,0.37,0.45,2.0,126,3,0,False,support,medium,1,Moyen,moyennement bon,acceptable,0.45,128.0
431,0.89,0.65,5.0,195,6,0,False,support,low,1,Satisfait,bon,acceptable,0.65,200.0
434,0.87,0.84,4.0,264,6,0,False,support,low,1,Satisfait,bon,warning,0.84,268.0
435,0.1,0.84,6.0,309,4,0,False,support,low,1,Pas satisfait,bon,warning,0.84,315.0
436,0.41,0.47,2.0,135,3,0,False,support,low,1,Moyen,moyennement bon,acceptable,0.47,137.0
437,0.11,0.85,6.0,261,4,0,False,support,low,1,Pas satisfait,bon,warning,0.85,267.0
438,0.43,0.53,2.0,160,3,0,False,support,low,1,Moyen,moyennement bon,acceptable,0.53,162.0
441,0.41,0.48,2.0,139,3,0,False,technical,low,1,Moyen,moyennement bon,acceptable,0.48,141.0
442,0.36,0.78,2.0,151,4,0,False,technical,low,1,Moyen,bon,acceptable,0.78,153.0
443,0.77,1.0,5.0,229,5,0,False,management,low,1,Satisfait,bon,warning,1.0,234.0
445,0.39,0.54,2.0,127,3,0,False,IT,low,1,Moyen,moyennement bon,acceptable,0.54,129.0
447,0.44,0.46,2.0,143,3,0,False,IT,low,1,Moyen,moyennement bon,acceptable,0.46,145.0
448,0.1,0.84,5.0,298,4,0,False,IT,low,1,Pas satisfait,bon,warning,0.84,303.0
450,0.81,0.92,5.0,239,5,0,False,product_mng,low,1,Satisfait,bon,warning,0.92,244.0
451,0.81,0.9,4.0,226,5,0,False,product_mng,medium,1,Satisfait,bon,warning,0.9,230.0
452,0.85,0.98,5.0,248,5,0,False,product_mng,medium,1,Satisfait,bon,warning,0.98,253.0
453,0.1,0.87,6.0,286,4,0,False,IT,medium,1,Pas satisfait,bon,warning,0.87,292.0
454,0.37,0.54,2.0,145,3,0,False,RandD,medium,1,Moyen,moyennement bon,acceptable,0.54,147.0
455,0.09,0.97,7.0,254,4,1,False,RandD,medium,1,Pas satisfait,bon,warning,0.97,261.0
456,0.44,0.53,2.0,127,3,0,False,RandD,medium,1,Moyen,moyennement bon,acceptable,0.53,129.0
457,0.86,0.93,5.0,223,5,0,False,RandD,medium,1,Satisfait,bon,warning,0.93,228.0
459,0.41,0.48,2.0,136,3,0,False,marketing,medium,1,Moyen,moyennement bon,acceptable,0.48,138.0
460,0.4,0.48,2.0,137,3,0,False,sales,medium,1,Moyen,moyennement bon,acceptable,0.48,139.0
461,0.43,0.49,2.0,135,3,0,False,accounting,medium,1,Moyen,moyennement bon,acceptable,0.49,137.0
462,0.43,0.5,2.0,137,3,0,False,support,medium,1,Moyen,moyennement bon,acceptable,0.5,139.0
463,0.8,0.53,3.0,255,5,0,False,technical,high,1,Satisfait,moyennement bon,warning,0.53,258.0
464,0.8,0.85,4.0,273,5,0,False,management,low,1,Satisfait,bon,warning,0.85,277.0
465,0.82,0.98,5.0,234,5,0,False,marketing,medium,1,Satisfait,bon,warning,0.98,239.0
466,0.37,0.54,2.0,152,3,0,False,marketing,medium,1,Moyen,moyennement bon,acceptable,0.54,154.0
467,0.37,0.48,2.0,134,3,0,False,marketing,medium,1,Moyen,moyennement bon,acceptable,0.48,136.0
468,0.09,0.95,6.0,292,4,0,False,sales,medium,1,Pas satisfait,bon,warning,0.95,298.0
470,0.41,0.52,2.0,159,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.52,161.0
471,0.1,0.85,6.0,260,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.85,266.0
472,0.44,0.53,2.0,149,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.53,151.0
474,0.42,0.56,2.0,149,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.56,151.0
476,0.45,0.57,2.0,134,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.57,136.0
477,0.11,0.87,5.0,271,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.87,276.0
478,0.09,0.79,6.0,275,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.79,281.0
479,0.76,0.83,5.0,227,5,0,False,sales,low,1,Satisfait,bon,warning,0.83,232.0
482,0.1,0.79,6.0,274,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.79,280.0
483,0.77,0.87,4.0,242,6,0,False,sales,low,1,Satisfait,bon,warning,0.87,246.0
484,0.42,0.54,2.0,143,3,1,False,sales,low,1,Moyen,moyennement bon,acceptable,0.54,145.0
485,0.38,0.52,2.0,145,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.52,147.0
486,0.32,0.95,5.0,172,2,0,False,sales,low,1,Moyen,bon,acceptable,0.95,177.0
487,0.38,0.49,2.0,135,3,0,False,accounting,low,1,Moyen,moyennement bon,acceptable,0.49,137.0
488,0.19,1.0,4.0,192,4,0,False,accounting,low,1,Pas satisfait,bon,acceptable,1.0,196.0
489,0.1,0.83,7.0,276,4,0,False,accounting,low,1,Pas satisfait,bon,warning,0.83,283.0
490,0.76,0.88,4.0,206,4,0,False,hr,medium,1,Satisfait,bon,warning,0.88,210.0
492,0.39,0.51,2.0,151,3,0,False,hr,medium,1,Moyen,moyennement bon,acceptable,0.51,153.0
493,0.11,0.83,6.0,244,4,0,False,hr,medium,1,Pas satisfait,bon,warning,0.83,250.0
494,0.1,0.94,6.0,309,4,0,False,technical,medium,1,Pas satisfait,bon,warning,0.94,315.0
498,0.59,0.49,7.0,263,4,0,False,technical,medium,1,Moyen,moyennement bon,warning,0.49,270.0
500,0.89,0.95,2.0,181,5,0,False,technical,medium,1,Satisfait,bon,acceptable,0.95,183.0
501,0.91,0.84,5.0,265,5,0,False,technical,medium,1,Satisfait,bon,warning,0.84,270.0
502,0.66,0.57,5.0,161,5,0,False,technical,high,1,Satisfait,moyennement bon,acceptable,0.57,166.0
503,0.11,0.87,7.0,282,5,0,False,technical,low,1,Pas satisfait,bon,warning,0.87,289.0
504,0.43,0.51,2.0,155,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.51,157.0
505,0.78,0.83,4.0,217,6,0,False,support,medium,1,Satisfait,bon,warning,0.83,221.0
510,0.37,0.57,2.0,155,3,0,False,support,low,1,Moyen,moyennement bon,acceptable,0.57,157.0
512,0.53,0.85,2.0,164,5,0,False,support,low,1,Moyen,bon,acceptable,0.85,166.0
513,0.09,0.96,6.0,259,4,0,False,support,low,1,Pas satisfait,bon,warning,0.96,265.0
514,0.11,0.89,6.0,293,4,0,False,support,low,1,Pas satisfait,bon,warning,0.89,299.0
515,0.83,0.96,5.0,275,5,0,False,support,low,1,Satisfait,bon,warning,0.96,280.0
516,0.88,1.0,5.0,219,6,1,False,technical,low,1,Satisfait,bon,warning,1.0,224.0
517,0.1,0.89,6.0,247,4,0,False,technical,low,1,Pas satisfait,bon,warning,0.89,253.0
519,0.44,0.54,2.0,151,3,0,False,management,low,1,Moyen,moyennement bon,acceptable,0.54,153.0
520,0.39,0.51,2.0,129,3,0,False,IT,low,1,Moyen,moyennement bon,acceptable,0.51,131.0
522,0.74,0.99,4.0,233,5,0,False,IT,low,1,Satisfait,bon,warning,0.99,237.0
523,0.1,0.95,7.0,289,4,0,False,IT,low,1,Pas satisfait,bon,warning,0.95,296.0
524,0.74,0.82,4.0,239,6,0,False,IT,low,1,Satisfait,bon,warning,0.82,243.0
525,0.75,0.99,5.0,221,5,0,False,product_mng,low,1,Satisfait,bon,warning,0.99,226.0
526,0.41,0.56,2.0,150,3,0,False,product_mng,low,1,Moyen,moyennement bon,acceptable,0.56,152.0
529,0.09,0.8,6.0,301,5,0,False,IT,medium,1,Pas satisfait,bon,warning,0.8,307.0
532,0.37,0.54,2.0,131,3,1,False,hr,medium,1,Moyen,moyennement bon,acceptable,0.54,133.0
533,0.1,0.84,6.0,246,4,0,False,hr,medium,1,Pas satisfait,bon,warning,0.84,252.0
534,0.43,0.51,2.0,136,3,0,False,hr,medium,1,Moyen,moyennement bon,acceptable,0.51,138.0
536,0.37,0.56,2.0,156,3,0,False,sales,medium,1,Moyen,moyennement bon,acceptable,0.56,158.0
537,0.11,0.85,6.0,305,4,0,False,accounting,medium,1,Pas satisfait,bon,warning,0.85,311.0
538,0.45,0.45,2.0,154,3,1,False,support,medium,1,Moyen,moyennement bon,acceptable,0.45,156.0
539,0.87,1.0,5.0,261,5,1,False,technical,medium,1,Satisfait,bon,warning,1.0,266.0
540,0.11,0.94,7.0,244,4,0,False,management,medium,1,Pas satisfait,bon,warning,0.94,251.0
541,0.45,0.54,2.0,129,3,0,False,marketing,high,1,Moyen,moyennement bon,acceptable,0.54,131.0
543,0.77,0.91,5.0,236,5,0,False,marketing,medium,1,Satisfait,bon,warning,0.91,241.0
544,0.89,0.92,5.0,237,5,0,False,sales,medium,1,Satisfait,bon,warning,0.92,242.0
547,0.37,0.47,2.0,149,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.47,151.0
552,0.75,0.99,5.0,254,5,0,False,sales,low,1,Satisfait,bon,warning,0.99,259.0
553,0.82,0.85,5.0,248,5,0,False,sales,low,1,Satisfait,bon,warning,0.85,253.0
554,0.79,1.0,5.0,257,6,0,False,sales,low,1,Satisfait,bon,warning,1.0,262.0
555,0.43,0.53,2.0,150,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.53,152.0
556,0.1,0.9,7.0,281,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.9,288.0
557,0.46,0.48,2.0,141,3,1,False,sales,low,1,Moyen,moyennement bon,acceptable,0.48,143.0
558,0.43,0.57,2.0,157,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.57,159.0
560,0.11,0.8,7.0,296,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.8,303.0
561,0.09,0.86,6.0,279,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.86,285.0
564,0.1,0.77,7.0,291,4,0,False,accounting,low,1,Pas satisfait,bon,warning,0.77,298.0
566,0.79,0.58,3.0,294,4,0,False,hr,low,1,Satisfait,moyennement bon,warning,0.58,297.0
568,0.1,0.97,6.0,282,4,0,False,hr,medium,1,Pas satisfait,bon,warning,0.97,288.0
569,0.44,0.51,2.0,134,3,0,False,hr,medium,1,Moyen,moyennement bon,acceptable,0.51,136.0
570,0.25,0.46,4.0,214,4,0,False,technical,medium,1,Pas satisfait,moyennement bon,warning,0.46,218.0
571,0.44,0.52,2.0,137,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.52,139.0
572,0.73,1.0,4.0,252,5,0,False,technical,medium,1,Satisfait,bon,warning,1.0,256.0
573,0.75,0.97,5.0,243,6,0,False,technical,medium,1,Satisfait,bon,warning,0.97,248.0
574,0.36,0.47,2.0,148,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.47,150.0
575,0.37,0.49,2.0,151,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.49,153.0
576,0.39,0.49,2.0,129,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.49,131.0
577,0.48,0.78,2.0,198,2,0,False,technical,medium,1,Moyen,bon,acceptable,0.78,200.0
580,0.39,0.55,2.0,159,3,0,False,technical,high,1,Moyen,moyennement bon,acceptable,0.55,161.0
582,0.81,0.88,5.0,242,5,0,False,support,medium,1,Satisfait,bon,warning,0.88,247.0
583,0.74,0.87,5.0,242,5,0,False,support,medium,1,Satisfait,bon,warning,0.87,247.0
584,0.44,0.56,2.0,145,3,0,False,support,medium,1,Moyen,moyennement bon,acceptable,0.56,147.0
586,0.4,0.51,2.0,139,3,0,False,support,low,1,Moyen,moyennement bon,acceptable,0.51,141.0
589,0.87,0.9,5.0,258,5,0,False,support,low,1,Satisfait,bon,warning,0.9,263.0
590,0.39,0.54,2.0,155,3,0,False,support,low,1,Moyen,moyennement bon,acceptable,0.54,157.0
592,0.66,0.67,2.0,255,3,0,False,technical,low,1,Satisfait,bon,warning,0.67,257.0
593,0.1,0.8,6.0,264,4,0,False,technical,low,1,Pas satisfait,bon,warning,0.8,270.0
594,0.37,0.54,2.0,132,3,0,False,technical,low,1,Moyen,moyennement bon,acceptable,0.54,134.0
596,0.09,0.87,5.0,263,4,0,False,IT,low,1,Pas satisfait,bon,warning,0.87,268.0
597,0.86,0.84,5.0,222,5,0,False,IT,low,1,Satisfait,bon,warning,0.84,227.0
598,0.11,0.9,6.0,263,4,0,False,IT,low,1,Pas satisfait,bon,warning,0.9,269.0
599,0.37,0.46,2.0,157,3,0,False,IT,low,1,Moyen,moyennement bon,acceptable,0.46,159.0
601,0.77,0.98,5.0,259,6,0,False,product_mng,low,1,Satisfait,bon,warning,0.98,264.0
602,0.84,0.94,5.0,222,6,0,False,product_mng,low,1,Satisfait,bon,warning,0.94,227.0
604,0.83,0.9,5.0,245,5,0,False,product_mng,low,1,Satisfait,bon,warning,0.9,250.0
607,0.38,0.56,2.0,161,3,0,False,RandD,medium,1,Moyen,moyennement bon,acceptable,0.56,163.0
610,0.1,0.85,7.0,279,4,0,False,RandD,medium,1,Pas satisfait,bon,warning,0.85,286.0
611,0.09,0.95,7.0,256,4,0,False,marketing,medium,1,Pas satisfait,bon,warning,0.95,263.0
614,0.81,0.97,5.0,243,5,0,False,support,medium,1,Satisfait,bon,warning,0.97,248.0
615,0.09,0.9,7.0,296,4,0,False,technical,medium,1,Pas satisfait,bon,warning,0.9,303.0
616,0.1,0.88,7.0,267,4,0,False,management,medium,1,Pas satisfait,bon,warning,0.88,274.0
617,0.39,0.49,2.0,144,3,0,False,marketing,medium,1,Moyen,moyennement bon,acceptable,0.49,146.0
618,0.83,0.95,4.0,251,5,0,False,marketing,medium,1,Satisfait,bon,warning,0.95,255.0
619,0.45,0.57,2.0,148,3,0,False,marketing,high,1,Moyen,moyennement bon,acceptable,0.57,150.0
621,0.8,0.75,3.0,268,2,0,False,sales,medium,1,Satisfait,bon,warning,0.75,271.0
624,0.36,0.52,2.0,146,3,0,False,sales,medium,1,Moyen,moyennement bon,acceptable,0.52,148.0
625,0.38,0.5,2.0,140,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.5,142.0
626,0.78,0.98,5.0,263,6,0,False,sales,low,1,Satisfait,bon,warning,0.98,268.0
627,0.44,0.49,2.0,145,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.49,147.0
628,0.41,0.46,2.0,156,3,1,False,sales,low,1,Moyen,moyennement bon,acceptable,0.46,158.0
633,0.11,0.89,6.0,260,5,0,False,sales,low,1,Pas satisfait,bon,warning,0.89,266.0
634,0.38,0.56,2.0,154,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.56,156.0
635,0.82,0.92,5.0,225,5,0,False,sales,low,1,Satisfait,bon,warning,0.92,230.0
637,0.44,0.53,2.0,140,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.53,142.0
638,0.43,0.52,2.0,147,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.52,149.0
640,0.43,0.48,2.0,153,3,0,False,accounting,low,1,Moyen,moyennement bon,acceptable,0.48,155.0
642,0.74,0.97,4.0,228,5,0,False,hr,low,1,Satisfait,bon,warning,0.97,232.0
644,0.37,0.47,2.0,148,3,0,False,hr,low,1,Moyen,moyennement bon,acceptable,0.47,150.0
646,0.4,0.54,2.0,141,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.54,143.0
647,0.51,0.83,5.0,249,4,0,False,technical,medium,1,Moyen,bon,warning,0.83,254.0
648,0.46,0.5,2.0,151,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.5,153.0
649,0.45,0.54,2.0,129,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.54,131.0
650,0.46,0.5,2.0,156,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.5,158.0
653,0.09,0.77,6.0,290,4,0,False,technical,medium,1,Pas satisfait,bon,warning,0.77,296.0
656,0.77,1.0,4.0,232,5,0,False,technical,medium,1,Satisfait,bon,warning,1.0,236.0
657,0.79,0.86,5.0,235,5,0,False,support,medium,1,Satisfait,bon,warning,0.86,240.0
658,0.43,0.55,2.0,130,3,0,False,support,high,1,Moyen,moyennement bon,acceptable,0.55,132.0
659,0.38,0.53,2.0,146,3,0,False,support,low,1,Moyen,moyennement bon,acceptable,0.53,148.0
660,0.77,0.91,5.0,221,6,0,False,support,medium,1,Satisfait,bon,warning,0.91,226.0
662,0.39,0.46,2.0,136,3,0,False,support,medium,1,Moyen,moyennement bon,acceptable,0.46,138.0
663,0.78,0.89,5.0,274,6,0,False,support,medium,1,Satisfait,bon,warning,0.89,279.0
664,0.1,0.79,6.0,256,5,0,False,support,low,1,Pas satisfait,bon,warning,0.79,262.0
665,0.1,0.77,5.0,276,4,0,False,support,low,1,Pas satisfait,bon,warning,0.77,281.0
667,0.46,0.62,6.0,213,3,0,False,support,low,1,Moyen,bon,warning,0.62,219.0
668,0.91,0.97,4.0,274,6,0,False,technical,low,1,Satisfait,bon,warning,0.97,278.0
669,0.1,0.92,6.0,258,4,0,False,technical,low,1,Pas satisfait,bon,warning,0.92,264.0
670,0.72,0.6,3.0,153,5,0,False,technical,low,1,Satisfait,bon,acceptable,0.6,156.0
671,0.11,0.95,6.0,245,4,0,False,management,low,1,Pas satisfait,bon,warning,0.95,251.0
672,0.11,0.94,6.0,264,4,0,False,IT,low,1,Pas satisfait,bon,warning,0.94,270.0
675,0.46,0.5,2.0,157,3,0,False,IT,low,1,Moyen,moyennement bon,acceptable,0.5,159.0
676,0.43,0.57,2.0,127,3,0,False,IT,low,1,Moyen,moyennement bon,acceptable,0.57,129.0
677,0.11,0.82,6.0,270,4,0,False,product_mng,low,1,Pas satisfait,bon,warning,0.82,276.0
679,0.43,0.47,2.0,158,3,0,False,product_mng,low,1,Moyen,moyennement bon,acceptable,0.47,160.0
681,0.1,0.83,6.0,269,4,0,False,IT,low,1,Pas satisfait,bon,warning,0.83,275.0
682,0.4,0.49,2.0,128,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.49,130.0
683,0.11,0.87,7.0,278,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.87,285.0
684,0.86,0.98,3.0,158,5,0,False,sales,low,1,Satisfait,bon,acceptable,0.98,161.0
686,0.79,0.84,4.0,240,5,0,False,sales,medium,1,Satisfait,bon,warning,0.84,244.0
687,0.1,0.96,7.0,255,4,0,False,marketing,medium,1,Pas satisfait,bon,warning,0.96,262.0
688,0.09,0.92,7.0,254,4,0,False,sales,medium,1,Pas satisfait,bon,warning,0.92,261.0
689,0.09,0.82,6.0,257,4,0,False,accounting,medium,1,Pas satisfait,bon,warning,0.82,263.0
692,0.42,0.75,3.0,218,4,0,False,management,medium,1,Moyen,bon,warning,0.75,221.0
695,0.78,0.71,3.0,249,5,0,False,marketing,medium,1,Satisfait,bon,warning,0.71,252.0
697,0.1,0.81,7.0,291,4,0,False,sales,high,1,Pas satisfait,bon,warning,0.81,298.0
698,0.11,0.8,6.0,306,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.8,312.0
699,0.43,0.48,2.0,135,3,0,False,sales,medium,1,Moyen,moyennement bon,acceptable,0.48,137.0
700,0.38,0.45,2.0,156,3,0,False,sales,medium,1,Moyen,moyennement bon,acceptable,0.45,158.0
702,0.89,0.82,4.0,243,5,0,False,sales,medium,1,Satisfait,bon,warning,0.82,247.0
703,0.45,0.5,2.0,147,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.5,149.0
704,0.44,0.53,2.0,159,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.53,161.0
705,0.74,0.54,5.0,216,3,0,False,sales,low,1,Satisfait,moyennement bon,warning,0.54,221.0
707,0.79,0.93,4.0,226,5,0,False,sales,low,1,Satisfait,bon,warning,0.93,230.0
708,0.79,0.91,5.0,271,5,0,False,sales,low,1,Satisfait,bon,warning,0.91,276.0
711,0.64,0.9,6.0,252,2,0,False,sales,low,1,Satisfait,bon,warning,0.9,258.0
713,0.84,0.98,5.0,270,5,0,False,sales,low,1,Satisfait,bon,warning,0.98,275.0
715,0.4,0.51,2.0,144,3,0,False,accounting,low,1,Moyen,moyennement bon,acceptable,0.51,146.0
716,0.36,0.45,2.0,127,3,0,False,accounting,low,1,Moyen,moyennement bon,acceptable,0.45,129.0
717,0.43,0.47,2.0,131,3,0,False,accounting,low,1,Moyen,moyennement bon,acceptable,0.47,133.0
718,0.11,0.78,6.0,243,4,0,False,hr,low,1,Pas satisfait,bon,warning,0.78,249.0
719,0.91,1.0,5.0,244,6,0,False,hr,low,1,Satisfait,bon,warning,1.0,249.0
721,0.42,0.49,2.0,139,3,0,False,hr,low,1,Moyen,moyennement bon,acceptable,0.49,141.0
722,0.31,0.87,4.0,184,3,0,False,technical,low,1,Moyen,bon,acceptable,0.87,188.0
723,0.44,0.47,2.0,130,3,0,False,technical,low,1,Moyen,moyennement bon,acceptable,0.47,132.0
724,0.38,0.54,2.0,135,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.54,137.0
725,0.45,0.56,2.0,146,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.56,148.0
726,0.43,0.46,2.0,149,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.46,151.0
728,0.43,0.57,2.0,160,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.57,162.0
729,0.43,0.49,2.0,160,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.49,162.0
730,0.09,0.83,6.0,282,4,0,False,technical,medium,1,Pas satisfait,bon,warning,0.83,288.0
731,0.43,0.47,2.0,128,3,0,False,technical,medium,1,Moyen,moyennement bon,acceptable,0.47,130.0
732,0.79,0.94,4.0,232,5,0,False,technical,medium,1,Satisfait,bon,warning,0.94,236.0
733,0.85,0.58,3.0,226,2,0,False,support,medium,1,Satisfait,moyennement bon,warning,0.58,229.0
734,0.38,0.45,2.0,129,3,0,False,support,medium,1,Moyen,moyennement bon,acceptable,0.45,131.0
736,0.83,0.99,5.0,258,5,0,False,support,high,1,Satisfait,bon,warning,0.99,263.0
738,0.42,0.56,2.0,143,3,0,False,support,medium,1,Moyen,moyennement bon,acceptable,0.56,145.0
740,0.11,0.85,7.0,275,4,0,False,support,medium,1,Pas satisfait,bon,warning,0.85,282.0
741,0.1,0.89,7.0,291,4,0,False,support,medium,1,Pas satisfait,bon,warning,0.89,298.0
742,0.5,0.54,5.0,153,4,0,False,support,low,1,Moyen,moyennement bon,acceptable,0.54,158.0
743,0.44,0.49,2.0,154,3,0,False,support,low,1,Moyen,moyennement bon,acceptable,0.49,156.0
744,0.11,0.9,6.0,301,4,0,False,technical,low,1,Pas satisfait,bon,warning,0.9,307.0
745,0.39,0.52,2.0,134,3,0,False,technical,low,1,Moyen,moyennement bon,acceptable,0.52,136.0
746,0.11,0.78,6.0,245,4,0,False,technical,low,1,Pas satisfait,bon,warning,0.78,251.0
748,0.43,0.51,2.0,130,3,0,False,IT,low,1,Moyen,moyennement bon,acceptable,0.51,132.0
749,0.4,0.5,2.0,127,3,0,False,IT,low,1,Moyen,moyennement bon,acceptable,0.5,129.0
750,0.86,0.84,4.0,246,6,0,False,IT,low,1,Satisfait,bon,warning,0.84,250.0
751,0.38,0.49,2.0,145,3,0,False,IT,low,1,Moyen,moyennement bon,acceptable,0.49,147.0
752,0.46,0.45,2.0,138,3,0,True,IT,low,1,Moyen,moyennement bon,acceptable,1.45,140.0
753,0.37,0.57,2.0,129,3,0,False,product_mng,low,1,Moyen,moyennement bon,acceptable,0.57,131.0
756,0.37,0.48,2.0,160,3,0,False,product_mng,low,1,Moyen,moyennement bon,acceptable,0.48,162.0
759,0.39,0.54,2.0,127,3,0,False,sales,low,1,Moyen,moyennement bon,acceptable,0.54,129.0
761,0.1,0.9,7.0,290,4,0,False,sales,low,1,Pas satisfait,bon,warning,0.9,297.0
764,0.39,0.46,2.0,159,3,0,False,sales,medium,1,Moyen,moyennement bon,acceptable,0.46,161.0
767,0.75,0.81,5.0,227,5,0,False,technical,medium,1,Satisfait,bon,warning,0.81,232.0
770,0.42,0.46,2.0,141,3,0,False,marketing,medium,1,Moyen,moyennement bon,acceptable,0.46,143.0
